Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,343.0,37.0,0.62,70.0,-105.0,-0.0,58.0,0.97,0
2011,500.0,82.0,1.32,128.0,-131.0,-0.0,31.0,0.5,121
2012,514.0,59.0,0.96,120.0,-122.0,-0.0,46.0,0.74,-28
2013,549.0,51.0,0.82,116.0,-71.0,-0.0,83.0,1.34,-13
2014,681.0,36.0,0.58,69.0,67.0,0.97,66.0,1.06,-29
2015,739.0,65.0,1.07,130.0,2.0,0.02,78.0,1.28,80
2016,826.0,63.0,1.04,145.0,17.0,0.12,65.0,1.07,-3
2017,969.0,93.0,1.5,180.0,71.0,0.39,-19.0,-0.31,47
2018,1157.0,87.0,1.41,201.0,192.0,0.96,9.0,0.15,-6
2019,1360.0,106.0,3.9,233.0,262.0,1.12,44.0,1.63,21
2020,1710.0,-71.0,0.56,102.0,1921.0,18.83,6.0,0.07,-166
