Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,991.0,36.0,0.7,38.0,0.0,0.0,22.0,0.43,0
2010,2398.0,84.0,1.72,164.0,54.0,0.33,82.0,1.67,133
2011,2626.0,111.0,2.37,204.0,25.0,0.12,111.0,2.36,32
2012,2769.0,127.0,2.77,224.0,5.0,0.02,122.0,2.65,14
2013,2662.0,144.0,3.13,202.0,-114.0,-0.0,153.0,3.33,13
2014,3183.0,136.0,3.02,250.0,-165.0,-0.0,94.0,2.09,-5
2015,3319.0,146.0,3.4,270.0,-120.0,-0.0,212.0,4.93,7
2016,3165.0,136.0,3.24,257.0,-199.0,-0.0,177.0,4.21,-6
2017,3644.0,175.0,4.16,282.0,-248.0,-0.0,125.0,2.98,28
2018,4613.0,253.0,6.15,374.0,-196.0,-0.0,294.0,7.17,44
2019,4099.0,227.0,5.8,342.0,-281.0,-0.0,293.0,7.51,-10
2020,3993.0,204.0,5.21,315.0,-149.0,-0.0,270.0,6.92,-10
