Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2008,30627.0,1570.0,3.03,2188.0,0.0,0.0,819.0,1.59,0
2009,64938.0,4744.0,9.87,8402.0,-13324.0,-0.0,2661.0,5.54,202
2010,58697.0,2885.0,6.94,5372.0,-10340.0,-0.0,967.0,2.33,-39
2011,60709.0,335.0,7.28,5023.0,-9650.0,-0.0,1744.0,37.91,-88
2012,61496.0,2654.0,8.18,5109.0,-5800.0,-0.0,2201.0,6.79,690
2013,71022.0,2489.0,8.2,5496.0,-6049.0,-0.0,2444.0,8.07,-6
2014,73873.0,2568.0,8.99,5900.0,-6663.0,-0.0,2743.0,9.62,3
2015,79154.0,2558.0,9.39,6180.0,-4800.0,-0.0,3611.0,13.28,0
2016,84861.0,2468.0,9.23,6188.0,-7160.0,-0.0,2686.0,10.06,-3
2017,90038.0,3841.0,14.36,5696.0,-1234.0,-0.0,3395.0,12.72,55
2018,92104.0,3749.0,14.17,6963.0,-1598.0,-0.0,2619.0,9.92,-2
2019,95245.0,4807.0,18.83,7866.0,-5723.0,-0.0,4984.0,19.55,28
2020,98613.0,4779.0,18.79,8000.0,-4113.0,-0.0,5899.0,23.41,0
