Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,89.0,26.0,0.44,39.0,-80.0,-0.0,60.0,1.02,0
2010,184.0,58.0,0.88,89.0,54.0,0.61,70.0,1.08,122
2011,202.0,67.0,1.08,106.0,61.0,0.58,93.0,1.52,15
2012,210.0,72.0,1.16,121.0,52.0,0.43,91.0,1.49,7
2013,232.0,77.0,1.09,129.0,280.0,2.17,108.0,1.54,6
2014,260.0,88.0,1.37,147.0,177.0,1.2,130.0,2.06,14
2015,289.0,98.0,1.53,170.0,436.0,2.56,108.0,1.71,11
2016,309.0,102.0,1.58,175.0,241.0,1.38,159.0,2.48,4
2017,326.0,119.0,1.82,188.0,122.0,0.65,188.0,2.89,16
2018,373.0,149.0,2.2,217.0,276.0,1.27,187.0,2.79,25
2019,395.0,164.0,1.2,233.0,150.0,0.64,202.0,1.5,10
