Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,812.0,30.0,3.33,48.0,496.0,10.33,39.0,4.33,0
2011,1558.0,29.0,3.22,150.0,437.0,2.91,60.0,6.67,-3
2012,1612.0,30.0,3.33,150.0,418.0,2.79,31.0,3.44,3
2013,1639.0,32.0,3.56,132.0,392.0,2.97,41.0,4.56,6
2014,1744.0,34.0,3.77,147.0,441.0,3.0,10.0,1.11,6
2015,2304.0,62.0,6.89,208.0,571.0,2.75,-53.0,-5.89,82
2016,3155.0,55.0,6.11,246.0,893.0,3.63,-9.0,-1.0,-11
2017,4322.0,101.0,11.23,273.0,1080.0,3.96,132.0,14.67,83
2018,4624.0,-14.0,-1.55,177.0,1099.0,6.21,79.0,8.78,-113
2019,4824.0,18.0,2.0,260.0,1020.0,3.92,122.0,13.56,228
