Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,2821.0,-17.0,-0.27,79.0,-36.0,-0.0,204.0,3.14,0
2011,2834.0,150.0,2.34,230.0,8.0,0.03,148.0,2.31,982
2012,2990.0,78.0,1.23,179.0,22.0,0.12,79.0,1.25,-48
2013,2581.0,-174.0,-2.76,-58.0,51.0,0.0,87.0,1.38,-323
2014,2734.0,116.0,1.81,223.0,42.0,0.19,127.0,1.98,166
2015,2417.0,74.0,1.15,114.0,286.0,2.51,-14.0,-0.22,-36
2016,3315.0,-26.0,-0.38,-22.0,1081.0,0.0,-6.0,-0.09,-135
2017,4606.0,-203.0,-2.7,172.0,1237.0,7.19,-49.0,-0.65,-681
2018,4577.0,-564.0,-7.4,-109.0,2206.0,0.0,-179.0,-2.36,-177
2019,3918.0,-572.0,-8.27,189.0,1850.0,9.79,111.0,1.61,-1
