Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,5395.0,2008.0,1.29,1354.0,-1579.0,-0.0,1208.0,0.78,0
2010,6632.0,3558.0,2.28,2839.0,-4031.0,-0.0,2829.0,1.82,77
2011,7890.0,2817.0,1.8,2787.0,-3434.0,-0.0,759.0,0.49,-20
2012,8012.0,1636.0,1.1,2259.0,-2686.0,-0.0,1405.0,0.94,-41
2013,7819.0,1961.0,1.35,3040.0,-1942.0,-0.0,1768.0,1.22,19
2014,9715.0,2472.0,1.9,4599.0,-2805.0,-0.0,3633.0,2.78,26
2015,9111.0,1339.0,1.02,2490.0,-138.0,-0.0,1579.0,1.2,-45
2016,9390.0,3695.0,3.62,4730.0,-1389.0,-0.0,1407.0,1.38,175
2017,10116.0,-497.0,-0.67,2564.0,811.0,0.32,200.0,0.27,-113
2018,11290.0,1066.0,1.12,2559.0,3643.0,1.42,677.0,0.72,314
2019,11503.0,960.0,1.05,2902.0,5306.0,1.83,44.0,0.05,-9
