Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,16.0,-2.0,-0.06,-1.0,0.0,0.0,-2.0,-0.05,0
2011,41.0,-2.0,-0.04,2.0,4.0,2.0,-4.0,-0.1,0
2012,58.0,0.0,0.0,4.0,9.0,2.25,-4.0,-0.08,100
2013,64.0,4.0,0.08,6.0,3.0,0.5,-3.0,-0.06,39900
2014,86.0,2.0,0.04,6.0,-29.0,-0.0,5.0,0.09,-50
2015,99.0,-4.0,-0.08,2.0,43.0,21.5,1.0,0.02,-299
2016,242.0,-5.0,-0.07,27.0,88.0,3.26,14.0,0.18,-25
2017,258.0,-2.0,-0.02,24.0,92.0,3.83,5.0,0.06,59
2018,275.0,3.0,0.03,26.0,97.0,3.73,30.0,0.33,250
2019,406.0,7.0,0.05,37.0,-65.0,-0.0,4.0,0.04,132
2020,417.0,3.0,0.01,35.0,12.0,0.34,-9.0,-0.09,-57
