Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,176.0,-9.0,-0.13,-10.0,0.0,0.0,0.0,0.0,0
2011,1589.0,24.0,0.36,85.0,38.0,0.45,35.0,0.53,366
2012,1496.0,26.0,0.42,74.0,16.0,0.22,100.0,1.64,8
2013,1740.0,30.0,0.51,83.0,39.0,0.47,14.0,0.24,15
2014,1960.0,37.0,0.66,102.0,76.0,0.75,88.0,1.54,23
2015,1673.0,37.0,0.65,119.0,0.0,0.0,129.0,2.26,0
2016,2322.0,45.0,0.79,113.0,-48.0,-0.0,93.0,1.63,21
2017,2646.0,27.0,0.49,83.0,23.0,0.28,11.0,0.2,-40
2018,3354.0,55.0,1.03,104.0,86.0,0.83,46.0,0.85,103
2019,1753.0,18.0,0.36,70.0,149.0,2.13,88.0,1.76,-67
2020,3251.0,29.0,0.72,91.0,143.0,1.57,182.0,3.96,61
