Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,48.0,-31.0,-0.76,-8.0,0.0,0.0,-21.0,-0.51,0
2010,98.0,-41.0,-0.97,-31.0,-232.0,-0.0,-87.0,-2.07,-33
2011,80.0,-56.0,-1.33,-48.0,-146.0,-0.0,-90.0,-2.14,-37
2012,64.0,-104.0,-2.08,-102.0,-122.0,-0.0,-122.0,-2.44,-87
2013,44.0,-88.0,-1.45,-80.0,-245.0,-0.0,-71.0,-1.16,15
2014,49.0,-358.0,-4.83,-389.0,-696.0,-0.0,-171.0,-2.31,-310
2015,39.0,-287.0,-3.42,-275.0,-1079.0,-0.0,-200.0,-2.38,19
2016,45.0,-408.0,-4.8,-402.0,-476.0,-0.0,-368.0,-4.33,-42
2017,87.0,-489.0,-5.44,-487.0,-1660.0,-0.0,-484.0,-5.38,-19
2018,73.0,-760.0,-7.6,-781.0,-1054.0,-0.0,-685.0,-6.85,-55
2019,438.0,-884.0,-8.09,-863.0,-1535.0,-0.0,-416.0,-3.82,-16
2020,504.0,-885.0,-8.05,-857.0,-1341.0,-0.0,-449.0,-4.01,0
