Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,1187.0,17.0,1.54,52.0,228.0,4.38,1.0,0.09,0
2012,1255.0,11.0,1.0,48.0,224.0,4.67,17.0,1.55,-35
2013,1274.0,39.0,3.54,91.0,256.0,2.81,15.0,1.36,254
2014,1338.0,12.0,1.2,46.0,217.0,4.72,42.0,4.2,-69
2015,1285.0,7.0,0.7,40.0,273.0,6.83,-5.0,-0.5,-41
2016,1278.0,54.0,5.4,111.0,307.0,2.77,31.0,3.1,670
2017,1260.0,14.0,1.56,58.0,326.0,5.62,-7.0,-0.78,-74
2018,1313.0,-14.0,-1.55,26.0,408.0,15.69,-42.0,-4.67,-199
2019,1198.0,7.0,0.79,-3.0,260.0,0.0,160.0,17.78,150
2020,1169.0,11.0,1.22,20.0,251.0,12.55,154.0,17.11,56
