Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,53.0,17.0,0.37,33.0,0.0,0.0,-7.0,-0.15,0
2011,281.0,180.0,3.6,186.0,-348.0,-0.0,206.0,4.12,958
2012,62.0,-56.0,-1.12,-47.0,-339.0,-0.0,-5.0,-0.1,-131
2013,33.0,-107.0,-2.14,-96.0,-244.0,-0.0,-91.0,-1.82,-91
2014,50.0,-97.0,-1.9,-86.0,-191.0,-0.0,-70.0,-1.37,9
2015,87.0,-82.0,-1.3,-71.0,-349.0,-0.0,-74.0,-1.17,15
2016,108.0,-20.0,-0.3,-13.0,-352.0,-0.0,3.0,0.04,75
2017,137.0,-87.0,-1.18,-83.0,-342.0,-0.0,-44.0,-0.6,-335
2018,73.0,-174.0,-2.24,-170.0,-422.0,-0.0,-160.0,-2.08,-100
2019,23.0,-287.0,-2.88,-285.0,-521.0,-0.0,-200.0,-2.02,-64
