Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,8305.0,6501.0,14.05,1151.0,4904.0,4.26,1128.0,2.44,0
2010,8932.0,1937.0,38.74,2139.0,5110.0,2.39,1404.0,28.08,-70
2011,9616.0,965.0,1.62,1876.0,5192.0,2.77,588.0,0.99,-50
2012,9888.0,1591.0,0.39,1902.0,5038.0,2.65,1114.0,0.28,64
2013,10219.0,580.0,0.97,1726.0,5701.0,3.3,1873.0,3.11,-63
2014,10499.0,626.0,0.23,1856.0,4813.0,2.59,1407.0,0.5,7
2015,9989.0,911.0,1.69,1884.0,5348.0,2.84,804.0,1.48,45
2016,10647.0,1274.0,5.82,3101.0,7217.0,2.33,1210.0,5.53,39
2017,10404.0,2487.0,14.46,2603.0,7646.0,2.94,1288.0,7.49,95
2018,14070.0,964.0,2.91,1993.0,6720.0,3.37,1049.0,3.19,-61
2019,13458.0,-405.0,-0.97,774.0,6739.0,8.71,959.0,2.26,-142
