Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,1640.0,218.0,1.31,390.0,-270.0,-0.0,410.0,2.5,0
2010,1858.0,226.0,1.39,411.0,-730.0,-0.0,614.0,3.86,3
2011,1960.0,245.0,1.51,445.0,-34.0,-0.0,125.0,0.78,8
2012,2124.0,267.0,1.68,458.0,-260.0,-0.0,-923.0,-5.92,8
2013,2374.0,237.0,1.51,467.0,470.0,1.01,141.0,0.91,-11
2014,2552.0,268.0,1.84,525.0,1252.0,2.38,114.0,0.79,13
2015,2771.0,308.0,2.28,592.0,1682.0,2.84,348.0,2.6,14
2016,2896.0,289.0,2.17,612.0,3848.0,6.29,502.0,3.8,-6
2017,3973.0,492.0,3.17,1053.0,3959.0,3.76,370.0,2.4,70
2018,3364.0,483.0,3.04,1310.0,4620.0,3.53,894.0,5.66,-1
2019,4910.0,468.0,2.35,1733.0,7910.0,4.56,1083.0,5.47,-3
