Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,4.0,1.0,0.17,0.0,0.0,0.0,0.0,0.0,0
2011,17.0,2.0,0.28,4.0,-4.0,-0.0,-4.0,-0.57,98
2012,26.0,4.0,0.56,4.0,-5.0,-0.0,0.0,0.0,99
2013,34.0,2.0,0.26,5.0,-11.0,-0.0,1.0,0.13,-50
2014,20.0,4.0,0.52,4.0,-14.0,-0.0,0.0,0.0,99
2015,28.0,4.0,0.52,4.0,-7.0,-0.0,-6.0,-0.75,0
2016,28.0,-6.0,-0.77,-4.0,-5.0,-0.0,-4.0,-0.5,-249
2017,28.0,2.0,0.26,2.0,-6.0,-0.0,-2.0,-0.25,133
2018,48.0,6.0,0.66,8.0,-16.0,-0.0,0.0,0.0,198
2019,53.0,4.0,0.44,4.0,-12.0,-0.0,-7.0,-0.78,-33
2020,55.0,4.0,0.44,4.0,-14.0,-0.0,0.0,0.0,0
