Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,913.0,61.0,0.89,163.0,0.0,0.0,51.0,0.75,0
2010,2074.0,172.0,2.47,397.0,-23.0,-0.0,162.0,2.35,178
2011,2335.0,182.0,2.66,418.0,60.0,0.14,84.0,1.24,5
2012,2329.0,160.0,2.37,393.0,197.0,0.5,143.0,2.13,-12
2013,2518.0,170.0,2.52,431.0,184.0,0.43,135.0,2.01,6
2014,2596.0,190.0,2.86,455.0,440.0,0.97,159.0,2.41,11
2015,2315.0,198.0,3.08,462.0,298.0,0.65,175.0,2.73,4
2016,2328.0,204.0,3.17,465.0,479.0,1.03,199.0,3.11,3
2017,2467.0,218.0,3.44,481.0,545.0,1.13,171.0,2.71,6
2018,2763.0,193.0,2.99,462.0,1027.0,2.22,108.0,1.69,-11
2019,2858.0,239.0,3.59,566.0,954.0,1.69,277.0,4.2,23
2020,2835.0,232.0,3.49,558.0,950.0,1.7,275.0,4.17,-2
