Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,358.0,43.0,0.58,101.0,-121.0,-0.0,34.0,0.45,0
2011,441.0,107.0,1.42,208.0,-170.0,-0.0,36.0,0.48,148
2012,449.0,86.0,1.15,182.0,-57.0,-0.0,-58.0,-0.77,-19
2013,334.0,22.0,0.3,98.0,134.0,1.37,-181.0,-2.41,-74
2014,408.0,8.0,0.12,95.0,73.0,0.77,65.0,0.87,-63
2015,285.0,-524.0,-6.99,-321.0,90.0,0.0,-21.0,-0.28,-6641
2016,209.0,-65.0,-0.86,-10.0,129.0,0.0,-33.0,-0.44,87
2017,156.0,-20.0,-0.17,22.0,61.0,2.77,8.0,0.07,69
2018,202.0,-4.0,-0.03,28.0,16.0,0.57,22.0,0.17,79
2019,218.0,12.0,0.08,50.0,48.0,0.96,-15.0,-0.11,400
