Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,504.0,88.0,8.8,160.0,732.0,4.58,48.0,4.8,0
2010,1178.0,191.0,0.0,246.0,895.0,3.64,24.0,0.0,117
2011,1334.0,193.0,19.3,179.0,712.0,3.98,261.0,26.1,1
2012,1105.0,130.0,13.0,111.0,373.0,3.36,113.0,11.3,-32
2013,1006.0,164.0,18.22,227.0,488.0,2.15,266.0,29.56,26
2014,1051.0,136.0,13.6,237.0,734.0,3.1,100.0,10.0,-17
2015,1390.0,208.0,17.33,356.0,764.0,2.15,143.0,11.92,52
2016,1431.0,224.0,18.66,414.0,896.0,2.16,149.0,12.42,7
2017,1698.0,322.0,26.83,615.0,1227.0,2.0,270.0,22.5,43
2018,1607.0,399.0,36.26,585.0,564.0,0.96,626.0,56.91,23
2019,1726.0,455.0,41.35,684.0,949.0,1.39,421.0,38.27,14
