Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,686.0,-14.0,-0.23,46.0,213.0,4.63,-6.0,-0.1,0
2012,802.0,-27.0,-0.45,59.0,128.0,2.17,14.0,0.23,-92
2013,711.0,159.0,2.57,62.0,68.0,1.1,65.0,1.05,689
2014,778.0,62.0,0.99,97.0,26.0,0.27,58.0,0.94,-61
2015,766.0,61.0,0.99,113.0,-32.0,-0.0,89.0,1.44,-1
2016,706.0,42.0,0.7,77.0,14.0,0.18,18.0,0.3,-31
2017,896.0,60.0,1.02,96.0,241.0,2.51,65.0,1.1,42
2018,1088.0,91.0,1.47,155.0,173.0,1.12,79.0,1.3,51
2019,1219.0,106.0,1.71,187.0,190.0,1.02,69.0,1.13,16
2020,1232.0,112.0,1.81,195.0,210.0,1.08,77.0,1.26,5
