Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,194.0,25.0,0.8,34.0,-72.0,-0.0,10.0,0.32,0
2011,185.0,23.0,0.73,28.0,-120.0,-0.0,39.0,1.26,-8
2012,217.0,41.0,1.29,41.0,-119.0,-0.0,16.0,0.5,78
2013,175.0,5.0,0.15,15.0,-115.0,-0.0,3.0,0.09,-87
2014,179.0,-5.0,-0.15,7.0,-102.0,-0.0,1.0,0.03,-199
2015,220.0,16.0,0.51,40.0,-217.0,-0.0,28.0,0.9,420
2016,231.0,35.0,1.13,59.0,-124.0,-0.0,44.0,1.42,118
2017,253.0,32.0,1.04,61.0,-176.0,-0.0,54.0,1.74,-8
2018,272.0,44.0,1.35,55.0,-174.0,-0.0,26.0,0.81,37
2019,245.0,26.0,0.86,32.0,-192.0,-0.0,29.0,1.0,-40
