Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,2.0,-2.0,-2.0,-1.0,0.0,0.0,-2.0,-2.0,0
2011,6.0,-14.0,-0.55,-2.0,-12.0,-0.0,-5.0,-0.19,-603
2012,5.0,-8.0,-0.24,-8.0,-9.0,-0.0,-6.0,-0.18,42
2013,4.0,-12.0,-0.36,-11.0,-9.0,-0.0,-11.0,-0.31,-50
2014,4.0,-13.0,-0.34,-12.0,-6.0,-0.0,-14.0,-0.36,-8
2015,9.0,-6.0,-0.14,-6.0,-3.0,-0.0,-11.0,-0.27,53
2016,8.0,-5.0,-0.11,-5.0,-2.0,-0.0,-8.0,-0.18,16
2017,9.0,-5.0,-0.1,-4.0,-5.0,-0.0,-8.0,-0.15,0
2018,6.0,-4.0,-0.8,-4.0,-5.0,-0.0,-8.0,-1.6,19
2019,5.0,-5.0,-0.61,-5.0,-2.0,-0.0,-7.0,-0.88,-25
