Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,81.0,9.0,0.15,10.0,0.0,0.0,6.0,0.1,0
2011,179.0,21.0,0.33,41.0,-61.0,-0.0,23.0,0.36,133
2012,208.0,24.0,0.38,49.0,-62.0,-0.0,16.0,0.25,14
2013,247.0,30.0,0.47,59.0,-74.0,-0.0,32.0,0.5,24
2014,271.0,38.0,0.58,70.0,-87.0,-0.0,43.0,0.66,26
2015,291.0,39.0,0.59,74.0,-98.0,-0.0,48.0,0.74,2
2016,316.0,54.0,0.83,84.0,-127.0,-0.0,74.0,1.14,38
2017,335.0,49.0,0.74,83.0,-160.0,-0.0,57.0,0.86,-9
2018,705.0,56.0,0.82,82.0,-191.0,-0.0,57.0,0.86,14
2019,1143.0,46.0,0.68,73.0,-214.0,-0.0,60.0,0.91,-17
2020,897.0,46.0,0.68,74.0,-217.0,-0.0,75.0,1.14,0
