Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2008,527.0,114.0,1.0,206.0,0.0,0.0,0.0,0.0,0
2009,1042.0,365.0,2.69,624.0,212.0,0.34,-21.0,-0.16,220
2010,1016.0,278.0,2.09,539.0,748.0,1.39,17.0,0.13,-23
2011,937.0,735.0,2.08,352.0,696.0,1.98,-380.0,-1.09,164
2012,1391.0,179.0,2.08,501.0,985.0,1.97,-292.0,-3.44,-75
2013,1577.0,250.0,2.08,599.0,916.0,1.53,17.0,0.14,39
2014,1822.0,-116.0,2.11,154.0,2449.0,15.9,-1514.0,27.53,-146
2015,2135.0,92.0,2.63,696.0,2208.0,3.17,294.0,8.4,179
2016,1841.0,319.0,2.97,909.0,1424.0,1.57,818.0,7.64,246
2017,1281.0,74.0,2.18,639.0,1178.0,1.84,201.0,5.91,-76
2018,823.0,-346.0,-346.0,102.0,1484.0,14.55,-315.0,-315.0,-567
