Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2008,7580.0,557.0,2.84,781.0,0.0,0.0,183.0,0.93,0
2009,10800.0,484.0,2.44,779.0,-446.0,-0.0,802.0,4.07,-13
2010,13226.0,1140.0,5.79,1605.0,-571.0,-0.0,654.0,3.34,135
2011,18048.0,1946.0,10.11,2590.0,-978.0,-0.0,1399.0,7.29,70
2012,17334.0,1738.0,9.17,2255.0,-841.0,-0.0,755.0,3.99,-10
2013,17301.0,1588.0,8.52,2179.0,-1109.0,-0.0,1349.0,7.25,-8
2014,19221.0,1736.0,9.52,2560.0,-708.0,-0.0,1468.0,8.07,9
2015,19110.0,1470.0,8.24,2265.0,-172.0,-0.0,1291.0,7.25,-15
2016,17509.0,1456.0,8.6,2205.0,476.0,0.22,1359.0,8.04,0
2017,20428.0,994.0,5.97,2654.0,439.0,0.17,1800.0,10.84,-31
2018,23771.0,2187.0,13.47,3049.0,951.0,0.31,1614.0,9.96,120
2019,23571.0,2268.0,14.61,3239.0,897.0,0.28,2429.0,15.67,3
2020,22578.0,2127.0,13.84,3019.0,1321.0,0.44,2442.0,16.39,-6
