Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2008,5039.0,348.0,1.0,669.0,0.0,0.0,320.0,0.93,0
2009,9964.0,851.0,2.55,1365.0,2478.0,1.82,1235.0,3.73,144
2010,10050.0,876.0,2.68,1393.0,2803.0,2.01,1195.0,3.68,2
2011,10133.0,283.0,0.94,413.0,2766.0,6.7,1095.0,3.64,-67
2012,10368.0,892.0,3.14,1332.0,3133.0,2.35,1272.0,4.53,215
2013,10217.0,845.0,3.18,1304.0,2518.0,1.93,926.0,3.51,-5
2014,10355.0,401.0,1.56,629.0,2677.0,4.26,1109.0,4.35,-52
2015,10576.0,865.0,3.48,1336.0,2689.0,2.01,1193.0,4.83,115
2016,10909.0,930.0,3.94,1448.0,2899.0,2.0,1037.0,4.41,7
2017,11134.0,992.0,4.35,1505.0,2860.0,1.9,1060.0,4.67,6
2018,11447.0,523.0,2.38,728.0,2877.0,3.95,1392.0,6.36,-47
2019,11845.0,1099.0,5.23,1491.0,3241.0,2.17,1590.0,7.61,110
