Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,474.0,66.0,1.18,75.0,0.0,0.0,30.0,0.54,0
2011,1251.0,73.0,1.31,232.0,616.0,2.66,104.0,1.86,10
2012,1072.0,-14.0,-0.25,140.0,800.0,5.71,13.0,0.24,-119
2013,1086.0,-24.0,-0.44,130.0,832.0,6.4,-11.0,-0.2,-71
2014,1173.0,119.0,1.92,248.0,620.0,2.5,109.0,1.76,596
2015,1030.0,73.0,1.14,226.0,539.0,2.38,112.0,1.75,-38
2016,929.0,33.0,0.52,181.0,481.0,2.66,99.0,1.55,-54
2017,1167.0,69.0,1.08,253.0,814.0,3.22,84.0,1.31,109
2018,1456.0,127.0,1.94,346.0,801.0,2.32,149.0,2.29,84
2019,1622.0,-10.0,-0.16,215.0,736.0,3.42,112.0,1.72,-107
2020,1489.0,-64.0,-0.98,145.0,850.0,5.86,-3.0,-0.05,-540
