Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,23280.0,1406.0,1.19,2354.0,410797.0,174.51,-45951.0,-38.78,0
2010,31230.0,5702.0,4.19,7617.0,420816.0,55.25,40614.0,29.84,305
2011,32227.0,4645.0,2.81,7514.0,349702.0,46.54,15382.0,9.3,-18
2012,26178.0,716.0,0.38,2177.0,422833.0,194.23,24759.0,13.13,-84
2013,32493.0,3613.0,1.9,6069.0,449727.0,74.1,35009.0,18.38,404
2014,34275.0,3667.0,1.91,4752.0,381367.0,80.25,1086.0,0.56,1
2015,35155.0,6279.0,3.29,9928.0,388254.0,39.11,-4463.0,-2.34,71
2016,34631.0,6123.0,3.32,10584.0,415802.0,39.29,5383.0,2.91,-2
2017,37945.0,6216.0,3.5,12156.0,440563.0,36.24,-4505.0,-2.53,1
2018,40107.0,8883.0,5.08,13081.0,409813.0,31.33,7305.0,4.2,42
2019,41419.0,9237.0,5.61,13944.0,463572.0,33.25,40773.0,24.86,3
