Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,369.0,30.0,0.38,90.0,0.0,0.0,42.0,0.53,0
2011,763.0,75.0,0.95,331.0,1174.0,3.55,112.0,1.4,149
2012,1060.0,144.0,1.78,479.0,2235.0,4.67,195.0,2.41,91
2013,1361.0,74.0,0.79,546.0,2732.0,5.0,164.0,1.76,-48
2014,1974.0,213.0,2.19,832.0,3850.0,4.63,351.0,3.62,187
2015,2217.0,174.0,1.82,811.0,3684.0,4.54,312.0,3.28,-18
2016,2734.0,249.0,2.65,1015.0,3926.0,3.87,498.0,5.3,43
2017,2732.0,592.0,5.92,1136.0,3367.0,2.96,345.0,3.45,137
2018,3054.0,344.0,3.38,1042.0,2831.0,2.72,543.0,5.38,-41
2019,4239.0,103.0,1.1,1432.0,11105.0,7.75,830.0,8.92,-70
