Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,171.0,14.0,0.39,1.0,0.0,0.0,11.0,0.31,0
2012,459.0,56.0,1.41,105.0,22.0,0.21,35.0,0.88,299
2013,535.0,67.0,1.69,123.0,7.0,0.06,17.0,0.43,19
2014,529.0,57.0,1.44,109.0,-59.0,-0.0,65.0,1.63,-14
2015,507.0,36.0,0.91,76.0,-112.0,-0.0,65.0,1.63,-36
2016,501.0,26.0,0.67,66.0,-97.0,-0.0,18.0,0.47,-27
2017,484.0,18.0,0.5,46.0,-116.0,-0.0,45.0,1.25,-30
2018,454.0,7.0,0.2,34.0,-122.0,-0.0,33.0,0.92,-61
2019,414.0,20.0,0.56,42.0,-132.0,-0.0,36.0,1.03,185
2020,493.0,14.0,0.42,62.0,-58.0,-0.0,9.0,0.26,-30
