Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,216.0,15.0,0.65,23.0,-95.0,-0.0,11.0,0.48,0
2012,277.0,17.0,0.72,30.0,-81.0,-0.0,8.0,0.33,13
2013,331.0,27.0,1.13,41.0,-86.0,-0.0,10.0,0.42,58
2014,396.0,33.0,1.27,52.0,-137.0,-0.0,43.0,1.65,22
2015,477.0,41.0,1.46,64.0,-212.0,-0.0,36.0,1.29,24
2016,598.0,44.0,1.51,69.0,1.0,0.01,42.0,1.45,7
2017,857.0,15.0,0.52,49.0,-23.0,-0.0,14.0,0.48,-65
2018,1019.0,8.0,0.28,72.0,104.0,1.44,46.0,1.59,-46
2019,1246.0,16.0,0.54,82.0,170.0,2.07,36.0,1.24,99
2020,1309.0,33.0,1.12,107.0,152.0,1.42,53.0,1.83,106
