Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,4093.0,716.0,3.33,1355.0,370.0,0.27,1013.0,4.71,0
2010,4218.0,595.0,2.99,1256.0,209.0,0.17,1115.0,5.58,-16
2011,4450.0,758.0,4.05,1382.0,496.0,0.36,1064.0,5.69,27
2012,4470.0,751.0,4.32,1409.0,265.0,0.19,1038.0,5.97,0
2013,4621.0,777.0,4.59,1419.0,-135.0,-0.0,864.0,5.11,3
2014,4671.0,718.0,4.25,1365.0,-270.0,-0.0,914.0,5.41,-7
2015,5996.0,146.0,0.77,1142.0,9874.0,8.65,751.0,4.02,-79
2016,7683.0,303.0,1.52,1792.0,10606.0,5.92,1447.0,7.24,107
2017,7823.0,1812.0,9.02,1851.0,9618.0,5.2,1425.0,7.09,498
2018,7931.0,-380.0,-1.89,1057.0,8396.0,7.94,1585.0,7.81,-120
2019,7980.0,1130.0,5.46,2137.0,7604.0,3.56,1380.0,6.7,397
