Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,2.0,-35.0,-0.35,-32.0,0.0,0.0,-9.0,-0.09,0
2011,2.0,-95.0,-0.75,-88.0,-121.0,-0.0,-65.0,-0.52,-171
2012,4.0,-66.0,-0.5,-66.0,-95.0,-0.0,-55.0,-0.43,30
2013,4.0,-36.0,-0.27,-36.0,-64.0,-0.0,-32.0,-0.25,45
2014,4.0,-33.0,-0.2,-30.0,-150.0,-0.0,8.0,0.05,8
2015,38.0,1.0,0.2,3.0,-113.0,-0.0,-24.0,-4.8,103
2016,8.0,-27.0,0.16,-27.0,-114.0,-0.0,-18.0,0.11,-2773
2017,4.0,-26.0,0.14,-27.0,-94.0,-0.0,-19.0,0.13,3
2018,4.0,-25.0,0.15,-29.0,-162.0,-0.0,-22.0,0.15,3
2019,4.0,-68.0,-0.34,-71.0,-138.0,-0.0,-45.0,-0.24,-172
