Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,4415.0,-1311.0,-1.88,-1909.0,11427.0,0.0,13173.0,18.9,0
2010,4465.0,584.0,0.67,1123.0,11465.0,10.21,8421.0,9.64,144
2011,3955.0,932.0,0.99,1532.0,9163.0,5.98,1497.0,1.61,59
2012,4120.0,865.0,0.93,1308.0,6550.0,5.01,-1635.0,-1.74,-7
2013,4091.0,910.0,1.01,1362.0,7376.0,5.42,-471.0,-0.52,5
2014,4090.0,907.0,1.04,1518.0,7645.0,5.04,-1975.0,-2.27,0
2015,4228.0,920.0,1.1,1469.0,10110.0,6.88,-1819.0,-2.18,1
2016,4990.0,790.0,0.86,1282.0,12515.0,9.76,-1891.0,-2.04,-14
2017,6255.0,1298.0,1.2,2335.0,14296.0,6.12,870.0,0.81,64
2018,6424.0,1866.0,1.74,2585.0,13598.0,5.26,-1192.0,-1.13,43
2019,6368.0,1717.0,1.69,2263.0,12421.0,5.49,-3266.0,-3.26,-7
