Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,1058.0,190.0,0.95,403.0,0.0,0.0,-114.0,-0.57,0
2011,3427.0,-439.0,-54.86,-229.0,7191.0,0.0,-241.0,-30.13,-331
2012,4144.0,-540.0,-14.57,-375.0,4138.0,0.0,-157.0,-4.24,-23
2013,5289.0,443.0,3.02,363.0,3792.0,10.45,430.0,2.95,182
2014,5328.0,147.0,0.98,432.0,3670.0,8.5,358.0,2.44,-66
2015,5706.0,188.0,1.26,501.0,3426.0,6.84,504.0,3.41,27
2016,5810.0,217.0,1.49,567.0,3373.0,5.95,499.0,3.44,15
2017,0.0,0.0,0.0,182.0,3277.0,18.01,577.0,4.18,-100
2018,5593.0,140.0,1.13,396.0,3470.0,8.76,302.0,2.42,1399900
2019,5598.0,-185.0,-1.61,21.0,3294.0,156.86,263.0,2.31,-232
