Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,3316.0,161.0,0.82,372.0,-570.0,-0.0,222.0,1.11,0
2010,3628.0,154.0,0.73,384.0,-538.0,-0.0,99.0,0.47,-4
2011,4191.0,143.0,0.67,333.0,-314.0,-0.0,52.0,0.25,-7
2012,5919.0,320.0,1.51,622.0,-393.0,-0.0,-28.0,-0.13,123
2013,6410.0,419.0,1.97,619.0,-486.0,-0.0,164.0,0.77,30
2014,7745.0,313.0,1.43,602.0,-110.0,-0.0,17.0,0.08,-25
2015,7571.0,321.0,1.65,431.0,354.0,0.82,444.0,2.28,2
2016,7649.0,198.0,1.26,522.0,248.0,0.48,200.0,1.27,-38
2017,9465.0,316.0,2.03,589.0,533.0,0.9,152.0,0.97,59
2018,11170.0,293.0,1.89,739.0,1027.0,1.39,97.0,0.63,-7
2019,12110.0,406.0,2.75,918.0,1202.0,1.31,298.0,2.03,38
