Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,3004.0,101.0,0.94,198.0,0.0,0.0,168.0,1.58,0
2010,5780.0,315.0,2.95,561.0,1210.0,2.16,406.0,3.83,209
2011,5843.0,188.0,0.18,529.0,1003.0,1.9,318.0,0.34,-40
2012,5863.0,214.0,2.08,530.0,987.0,1.86,418.0,4.1,13
2013,6137.0,211.0,2.11,630.0,675.0,1.07,271.0,2.74,-1
2014,6328.0,244.0,2.2,624.0,937.0,1.5,212.0,1.93,15
2015,5966.0,272.0,2.19,656.0,900.0,1.37,345.0,2.8,11
2016,6084.0,320.0,2.48,715.0,1097.0,1.53,414.0,3.23,17
2017,6612.0,281.0,3.08,829.0,1357.0,1.64,459.0,5.04,-12
2018,7157.0,466.0,5.28,793.0,1733.0,2.19,242.0,2.75,65
2019,7068.0,303.0,3.56,503.0,1686.0,3.35,536.0,6.31,-34
2020,7051.0,583.0,6.86,970.0,2078.0,2.14,506.0,6.02,92
