Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,1056.0,113.0,3.76,193.0,-100.0,-0.0,95.0,3.17,0
2011,1089.0,104.0,3.69,179.0,-132.0,-0.0,113.0,4.04,-7
2012,987.0,94.0,3.91,160.0,-191.0,-0.0,108.0,4.5,-9
2013,1012.0,107.0,4.1,171.0,-123.0,-0.0,111.0,4.27,13
2014,1039.0,74.0,3.7,171.0,-211.0,-0.0,113.0,5.65,-30
2015,1102.0,99.0,3.96,174.0,-182.0,-0.0,115.0,4.6,33
2016,1189.0,120.0,4.98,208.0,-118.0,-0.0,129.0,5.38,21
2017,1199.0,113.0,4.32,198.0,-143.0,-0.0,121.0,4.65,-5
2018,1221.0,133.0,5.52,199.0,-205.0,-0.0,129.0,5.38,17
2019,1305.0,149.0,5.51,225.0,-196.0,-0.0,127.0,4.7,12
2020,1332.0,146.0,5.4,224.0,-202.0,-0.0,90.0,3.33,-2
