Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,80.0,-59.0,-0.65,-93.0,0.0,0.0,40.0,0.44,0
2010,99.0,-34.0,-0.37,-26.0,-129.0,-0.0,13.0,0.15,42
2011,144.0,-329.0,-3.61,-370.0,-109.0,-0.0,-12.0,-0.13,-867
2012,137.0,7.0,0.07,13.0,-129.0,-0.0,18.0,0.18,102
2013,128.0,5.0,0.05,10.0,23.0,2.3,10.0,0.1,-28
2014,700.0,404.0,4.43,521.0,207.0,0.4,328.0,3.6,7963
2015,102.0,-2.0,-0.02,3.0,18.0,6.0,19.0,0.19,-100
2016,67.0,13.0,0.2,-29.0,-10.0,-0.0,7.0,0.11,753
2017,64.0,58.0,0.82,-31.0,40.0,0.0,48.0,0.7,345
2018,53.0,31.0,0.52,-44.0,51.0,0.0,37.0,0.63,-46
2019,51.0,24.0,0.38,-76.0,84.0,0.0,-43.0,-0.73,-22
2020,56.0,22.0,0.36,-71.0,169.0,0.0,-72.0,-1.41,-8
