Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,7453.0,470.0,2.07,998.0,-1312.0,-0.0,815.0,3.61,0
2010,9850.0,1382.0,5.91,2035.0,-2334.0,-0.0,1205.0,5.17,194
2011,9526.0,726.0,3.07,1383.0,-3196.0,-0.0,877.0,3.73,-47
2012,12478.0,1612.0,6.57,2596.0,-1023.0,-0.0,2426.0,9.9,122
2013,15351.0,980.0,3.97,2499.0,-2354.0,-0.0,2167.0,8.81,-39
2014,15130.0,1617.0,6.65,3037.0,-2650.0,-0.0,2188.0,9.04,64
2015,14572.0,1465.0,6.16,2726.0,-2730.0,-0.0,1630.0,6.88,-9
2016,12994.0,242.0,0.98,1586.0,5621.0,3.54,1399.0,5.78,-83
2017,19093.0,397.0,1.33,4003.0,6797.0,1.7,2880.0,9.73,64
2018,20647.0,675.0,2.18,4978.0,6167.0,1.24,3396.0,11.06,70
2019,16569.0,-754.0,-2.56,1975.0,7067.0,3.58,790.0,2.71,-211
2020,15582.0,-1193.0,-4.03,891.0,6696.0,7.52,318.0,1.07,-58
