Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2008,8972.0,1191.0,2.95,2032.0,0.0,0.0,675.0,1.67,0
2009,15643.0,1615.0,3.94,4612.0,18651.0,4.04,1887.0,4.64,35
2010,15317.0,1957.0,4.71,5339.0,20520.0,3.84,1161.0,2.81,21
2011,15341.0,1923.0,4.57,5045.0,22590.0,4.48,1789.0,4.27,-1
2012,14256.0,1911.0,4.55,5131.0,27030.0,5.27,-573.0,-1.37,0
2013,15136.0,1908.0,4.44,5698.0,27988.0,4.91,2410.0,5.64,0
2014,17021.0,2469.0,5.58,7393.0,28447.0,3.85,2665.0,6.06,29
2015,17486.0,2762.0,6.07,7835.0,29116.0,3.72,2578.0,5.68,11
2016,16138.0,2999.0,6.42,8239.0,29548.0,3.59,2412.0,5.19,8
2017,17173.0,5323.0,11.26,7973.0,54743.0,6.87,2664.0,5.64,77
2018,16727.0,5776.0,12.09,8454.0,37074.0,4.39,850.0,1.78,8
2019,19204.0,3388.0,7.01,13628.0,41983.0,3.08,-2607.0,-5.41,-41
2020,22494.0,3090.0,5.26,15587.0,43871.0,2.81,1744.0,-2.88,-8
