Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,10256.0,-3259.0,-7.1,-3140.0,896.0,0.0,1014.0,2.21,0
2010,11681.0,1109.0,2.45,2143.0,423.0,0.2,1315.0,2.9,134
2011,13778.0,1250.0,2.86,2278.0,1449.0,0.64,1270.0,2.9,12
2012,13282.0,1115.0,2.63,2021.0,2122.0,1.05,1437.0,3.37,-10
2013,11390.0,1277.0,3.05,1738.0,1611.0,0.93,1487.0,3.56,14
2014,11973.0,1781.0,4.34,2419.0,1401.0,0.58,1577.0,3.85,39
2015,12233.0,2420.0,5.98,2310.0,555.0,0.24,1347.0,3.33,35
2016,12238.0,2009.0,5.48,1855.0,3423.0,1.85,1327.0,3.63,-16
2017,13113.0,1683.0,4.74,2673.0,3126.0,1.17,1638.0,4.61,-16
2018,13988.0,2565.0,7.28,2999.0,3152.0,1.05,1539.0,4.36,52
2019,13522.0,2830.0,8.31,2805.0,3417.0,1.22,1717.0,5.05,10
