Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2008,3354.0,-2131.0,0.69,-1745.0,0.0,0.0,192.0,-0.06,0
2009,5508.0,381.0,1.48,982.0,2963.0,3.02,831.0,3.3,117
2010,5437.0,620.0,2.41,1213.0,2169.0,1.79,816.0,3.2,62
2011,5238.0,498.0,1.88,1012.0,1594.0,1.58,741.0,2.82,-19
2012,5352.0,473.0,1.78,991.0,1257.0,1.27,667.0,2.53,-5
2013,1601.0,444.0,1.65,454.0,3243.0,7.14,402.0,1.51,-6
2014,2626.0,1127.0,4.57,1375.0,4385.0,3.19,697.0,2.83,153
2015,1764.0,520.0,1.98,882.0,4041.0,4.58,533.0,2.05,-53
2016,2001.0,486.0,1.97,886.0,4028.0,4.55,584.0,2.39,-6
2017,1902.0,213.0,2.31,646.0,2910.0,4.5,312.0,3.39,-56
2018,2206.0,404.0,1.85,771.0,2809.0,3.64,462.0,2.14,89
2019,2296.0,283.0,1.29,679.0,4150.0,6.11,209.0,0.96,-29
