Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,524.0,64.0,0.53,105.0,0.0,0.0,30.0,0.25,0
2010,1101.0,140.0,1.19,248.0,-24.0,-0.0,139.0,1.2,118
2011,1216.0,159.0,1.38,283.0,62.0,0.22,173.0,1.53,13
2012,1291.0,176.0,1.59,313.0,-9.0,-0.0,168.0,1.53,10
2013,1376.0,185.0,1.73,319.0,149.0,0.47,172.0,1.64,5
2014,1484.0,180.0,1.76,317.0,577.0,1.82,174.0,1.72,-2
2015,1600.0,190.0,2.04,369.0,829.0,2.25,140.0,1.52,5
2016,1773.0,221.0,2.44,427.0,814.0,1.91,274.0,3.04,16
2017,1967.0,262.0,2.92,495.0,790.0,1.6,300.0,3.37,18
2018,2211.0,375.0,4.24,572.0,876.0,1.53,283.0,3.22,43
2019,4813.0,425.0,4.87,639.0,896.0,1.4,305.0,3.51,13
2020,4863.0,434.0,4.99,652.0,1102.0,1.69,287.0,3.34,2
