Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,11395.0,1609.0,3.27,2517.0,-13.0,-0.0,1314.0,2.68,0
2011,10971.0,511.0,1.13,1540.0,361.0,0.23,498.0,1.1,-68
2012,14939.0,2862.0,6.72,3929.0,745.0,0.19,2646.0,6.21,460
2013,14351.0,1838.0,4.96,2910.0,589.0,0.2,2290.0,6.19,-35
2014,13724.0,1570.0,4.66,2622.0,1266.0,0.48,2074.0,6.15,-14
2015,13739.0,1742.0,5.38,3012.0,1670.0,0.55,1903.0,5.87,10
2016,11160.0,248.0,0.82,1279.0,2960.0,2.31,1093.0,3.66,-85
2017,10771.0,772.0,2.61,1457.0,2482.0,1.7,1445.0,4.88,211
2018,11184.0,1182.0,4.04,2214.0,2966.0,1.34,1818.0,6.23,53
2019,10854.0,1490.0,5.23,2232.0,3134.0,1.4,1286.0,4.53,26
