Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2008,712.0,210.0,1.4,569.0,0.0,0.0,-432.0,-2.88,0
2009,590.0,-1771.0,1.38,-1361.0,2571.0,0.0,-142.0,0.11,-943
2010,930.0,194.0,1.02,325.0,2903.0,8.93,-450.0,-2.39,110
2011,1412.0,163.0,1.67,817.0,2607.0,3.19,-408.0,-4.21,-15
2012,1932.0,248.0,2.73,1099.0,3992.0,3.63,-933.0,-10.25,52
2013,1981.0,-515.0,2.79,483.0,2380.0,4.93,1955.0,-10.57,-307
2014,1557.0,352.0,2.4,1095.0,3014.0,2.75,-219.0,-1.49,168
2015,-1.0,2.0,2.0,1.0,3127.0,3127.0,-1.0,-1.0,-99
2016,-332.0,2305.0,3535.74,2337.0,-652.0,-0.0,137.0,0.14,114576
2017,1068.0,966.0,3.42,966.0,-62.0,-0.0,47.0,0.17,-58
2018,1046.0,948.0,4.47,949.0,-17.0,-0.0,-9.0,-0.04,-1
2019,798.0,-448.0,-12.79,-288.0,53.0,0.0,-68.0,-1.94,-147
