Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,332.0,3.0,0.21,18.0,0.0,0.0,-18.0,-1.29,0
2011,650.0,-14.0,-1.0,51.0,223.0,4.37,-17.0,-1.21,-565
2012,673.0,5.0,0.36,70.0,154.0,2.2,68.0,4.86,135
2013,682.0,4.0,0.27,63.0,212.0,3.37,-44.0,-2.93,-20
2014,605.0,16.0,1.07,88.0,167.0,1.9,-12.0,-0.8,299
2015,604.0,41.0,2.28,128.0,235.0,1.84,-63.0,-3.5,156
2016,551.0,14.0,0.78,102.0,188.0,1.84,54.0,3.0,-65
2017,562.0,53.0,2.94,99.0,176.0,1.78,21.0,1.17,278
2018,699.0,40.0,2.21,133.0,177.0,1.33,110.0,6.11,-24
2019,688.0,8.0,0.44,95.0,238.0,2.51,-28.0,-1.56,-80
