Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,204.0,5.0,0.21,5.0,0.0,0.0,6.0,0.25,0
2011,471.0,1.0,0.04,-2.0,61.0,0.0,18.0,0.82,-80
2012,510.0,22.0,0.88,29.0,53.0,1.83,21.0,0.84,2078
2013,544.0,24.0,0.96,33.0,36.0,1.09,39.0,1.56,9
2014,583.0,12.0,0.46,20.0,23.0,1.15,44.0,1.69,-50
2015,633.0,18.0,0.67,38.0,58.0,1.53,66.0,2.44,49
2016,684.0,28.0,1.07,47.0,50.0,1.06,58.0,2.23,55
2017,736.0,8.0,0.31,17.0,27.0,1.59,80.0,2.96,-71
2018,768.0,-32.0,-1.17,-41.0,13.0,0.0,61.0,2.26,-499
2019,795.0,18.0,0.63,24.0,-15.0,-0.0,50.0,1.79,156
