Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,251.0,-5.0,-0.12,5.0,-140.0,-0.0,-6.0,-0.13,0
2011,406.0,23.0,0.5,56.0,-144.0,-0.0,18.0,0.39,560
2012,412.0,34.0,0.79,68.0,-127.0,-0.0,25.0,0.58,47
2013,404.0,11.0,0.26,31.0,-118.0,-0.0,21.0,0.51,-67
2014,556.0,16.0,0.41,41.0,-113.0,-0.0,29.0,0.74,45
2015,574.0,23.0,0.6,36.0,-111.0,-0.0,44.0,1.16,43
2016,591.0,26.0,0.72,42.0,-115.0,-0.0,40.0,1.08,12
2017,584.0,19.0,0.57,30.0,-14.0,-0.0,32.0,0.97,-26
2018,646.0,17.0,0.55,33.0,7.0,0.21,26.0,0.84,-10
2019,727.0,29.0,4.12,57.0,-5.0,-0.0,37.0,5.29,70
2020,706.0,31.0,1.95,53.0,14.0,0.26,47.0,1.47,6
