Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,426.0,17.0,0.46,29.0,-57.0,-0.0,4.0,0.11,0
2012,463.0,8.0,0.23,25.0,-38.0,-0.0,0.0,0.0,-52
2013,517.0,39.0,1.05,55.0,-22.0,-0.0,-4.0,-0.11,386
2014,770.0,94.0,2.54,99.0,-68.0,-0.0,49.0,1.32,140
2015,880.0,100.0,2.62,141.0,-163.0,-0.0,111.0,2.92,6
2016,807.0,83.0,2.19,132.0,-170.0,-0.0,90.0,2.37,-17
2017,814.0,91.0,2.46,138.0,-267.0,-0.0,124.0,3.35,9
2018,908.0,56.0,1.51,151.0,-189.0,-0.0,69.0,1.86,-38
2019,999.0,89.0,2.39,154.0,208.0,1.35,54.0,1.46,58
2020,1078.0,114.0,3.06,190.0,177.0,0.93,72.0,1.95,28
