Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,99.0,-640.0,-3.68,-581.0,-1131.0,-0.0,-447.0,-2.58,0
2010,141.0,-753.0,-3.76,-691.0,-495.0,-0.0,-669.0,-3.35,-17
2011,1409.0,41.0,0.2,152.0,-568.0,-0.0,111.0,0.53,105
2012,1525.0,-51.0,-0.23,86.0,-907.0,-0.0,195.0,0.91,-224
2013,1210.0,-444.0,-1.98,-554.0,-1448.0,-0.0,-109.0,-0.49,-770
2014,578.0,-737.0,-3.11,-597.0,-1074.0,-0.0,-619.0,-2.63,-65
2015,1030.0,-585.0,-2.41,-409.0,-732.0,-0.0,-408.0,-1.69,20
2016,1700.0,-84.0,-0.32,75.0,-1114.0,-0.0,181.0,0.74,85
2017,2487.0,91.0,0.35,103.0,-2066.0,-0.0,746.0,2.95,208
2018,3046.0,2086.0,8.03,705.0,-3168.0,-0.0,1175.0,4.54,2192
2019,4161.0,1175.0,4.5,1495.0,-3807.0,-0.0,1493.0,5.74,-43
2020,4818.0,1509.0,5.75,1834.0,-4189.0,-0.0,1983.0,7.54,28
