Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,634.0,73.0,1.73,129.0,-79.0,-0.0,81.0,1.93,0
2011,966.0,94.0,1.47,163.0,-107.0,-0.0,61.0,0.95,28
2012,1224.0,116.0,1.75,192.0,-184.0,-0.0,124.0,1.88,23
2013,1311.0,132.0,2.01,212.0,-200.0,-0.0,135.0,2.05,13
2014,1332.0,112.0,1.77,182.0,-112.0,-0.0,135.0,2.14,-15
2015,1403.0,111.0,1.81,189.0,-104.0,-0.0,119.0,1.95,0
2016,1398.0,118.0,2.0,189.0,-165.0,-0.0,138.0,2.34,6
2017,1545.0,117.0,2.05,190.0,-245.0,-0.0,142.0,2.49,0
2018,1652.0,129.0,1.48,195.0,-263.0,-0.0,143.0,1.66,10
2019,1784.0,141.0,1.68,197.0,-304.0,-0.0,217.0,2.61,9
