Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,1162.0,35.0,0.5,288.0,0.0,0.0,257.0,3.72,0
2011,2611.0,101.0,1.37,901.0,3006.0,3.34,23.0,0.32,188
2012,4117.0,75.0,0.78,1524.0,7258.0,4.76,-218.0,-2.32,-25
2013,4955.0,387.0,3.63,2202.0,6998.0,3.18,383.0,3.61,415
2014,5685.0,540.0,5.17,2616.0,7894.0,3.02,557.0,5.36,39
2015,5043.0,585.0,6.14,2784.0,7983.0,2.87,1910.0,20.11,8
2016,5762.0,566.0,6.48,2674.0,7478.0,2.8,1862.0,21.4,-3
2017,6641.0,1346.0,15.99,2904.0,9088.0,3.13,2105.0,25.06,137
2018,48282.0,1096.0,13.36,3640.0,11704.0,3.22,2691.0,32.82,-18
2019,28262.0,1174.0,15.22,4215.0,11376.0,2.7,2843.0,36.92,7
2020,28270.0,1172.0,15.28,4233.0,11084.0,2.62,2810.0,37.97,0
