Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,166.0,14.0,0.56,0.0,0.0,0.0,0.0,0.0,0
2011,800.0,92.0,3.68,142.0,-219.0,-0.0,49.0,1.96,556
2012,767.0,62.0,2.59,112.0,-223.0,-0.0,28.0,1.17,-32
2013,809.0,65.0,2.71,108.0,-249.0,-0.0,97.0,4.04,4
2014,793.0,57.0,2.28,103.0,-318.0,-0.0,69.0,2.76,-12
2015,800.0,75.0,3.13,121.0,-324.0,-0.0,105.0,4.38,31
2016,855.0,85.0,3.54,147.0,-399.0,-0.0,58.0,2.42,13
2017,1722.0,205.0,8.54,384.0,285.0,0.74,338.0,14.08,141
2018,1901.0,245.0,10.21,419.0,109.0,0.26,157.0,6.54,19
2019,1429.0,53.0,2.2,137.0,86.0,0.63,104.0,4.33,-78
2020,1366.0,23.0,0.95,96.0,308.0,3.21,126.0,5.25,-56
