Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,2.0,-11.0,-11.0,-13.0,0.0,0.0,-3.0,-3.0,0
2011,4.0,0.0,0.0,-1.0,0.0,0.0,-8.0,-8.0,110
2012,4.0,-9.0,-9.0,-8.0,-1.0,-0.0,-5.0,-5.0,-892
2013,4.0,3.0,3.0,3.0,-1.0,-0.0,-4.0,-4.0,150
2014,4.0,-25.0,-25.0,-25.0,-10.0,-0.0,-4.0,-4.0,-698
2015,4.0,-14.0,-14.0,-16.0,-40.0,-0.0,-8.0,-8.0,45
2016,4.0,-20.0,-20.0,-20.0,-69.0,-0.0,-15.0,-15.0,-46
2017,4.0,-26.0,-26.0,-26.0,-137.0,-0.0,-24.0,-24.0,-31
2018,2.0,-55.0,-55.0,-54.0,-84.0,-0.0,-46.0,-46.0,-116
2019,0.0,-74.0,-1.48,-67.0,-129.0,-0.0,-69.0,-1.38,-35
2020,0.0,-104.0,-1.64,-96.0,-115.0,-0.0,-67.0,-0.73,-41
