Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,2.0,-9.0,-0.81,-9.0,0.0,0.0,-5.0,-0.45,0
2011,5.0,-22.0,-1.36,-21.0,-28.0,-0.0,-22.0,-1.38,-144
2012,19.0,-20.0,-0.76,-19.0,-49.0,-0.0,-18.0,-0.69,9
2013,26.0,-32.0,-0.89,-29.0,-68.0,-0.0,-27.0,-0.77,-60
2014,28.0,-36.0,-0.85,-34.0,-69.0,-0.0,-33.0,-0.8,-12
2015,38.0,-40.0,-0.94,-35.0,-37.0,-0.0,-34.0,-0.81,-11
2016,47.0,-48.0,-1.08,-42.0,-22.0,-0.0,-39.0,-0.89,-20
2017,51.0,-59.0,-1.14,-51.0,-44.0,-0.0,-55.0,-1.08,-22
2018,68.0,-48.0,-0.87,-37.0,-8.0,-0.0,-35.0,-0.64,18
2019,86.0,-46.0,-0.79,-31.0,16.0,0.0,-37.0,-0.65,4
