Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,433.0,14.0,0.32,18.0,0.0,0.0,1.0,0.02,0
2011,1458.0,57.0,1.12,130.0,-45.0,-0.0,16.0,0.31,306
2012,1539.0,55.0,1.08,129.0,2.0,0.02,70.0,1.37,-3
2013,1942.0,73.0,1.43,177.0,13.0,0.07,1.0,0.02,32
2014,2085.0,63.0,1.24,160.0,81.0,0.51,-44.0,-0.86,-13
2015,1927.0,35.0,0.69,133.0,113.0,0.85,-6.0,-0.12,-44
2016,1994.0,25.0,0.49,123.0,126.0,1.02,16.0,0.31,-28
2017,2379.0,75.0,1.47,172.0,88.0,0.51,119.0,2.33,199
2018,2937.0,86.0,1.66,207.0,216.0,1.04,45.0,0.88,14
2019,3104.0,81.0,1.56,220.0,230.0,1.05,54.0,1.06,-5
