Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,1754.0,99.0,0.55,465.0,0.0,0.0,574.0,3.24,0
2010,4067.0,191.0,1.06,1177.0,2608.0,2.22,200.0,1.12,92
2011,20616.0,-4719.0,-8.84,-1392.0,2502.0,0.0,2253.0,4.21,-2570
2012,19718.0,-7337.0,-13.73,-3214.0,-394.0,-0.0,1012.0,1.89,-55
2013,24420.0,35.0,0.06,4712.0,8698.0,1.85,-480.0,-0.71,100
2014,29564.0,247.0,0.3,5817.0,11045.0,1.9,-171.0,-0.21,605
2015,32467.0,733.0,0.88,7156.0,13063.0,1.83,690.0,0.84,196
2016,37490.0,1460.0,1.73,10287.0,16686.0,1.62,-1923.0,-2.31,99
2017,40604.0,4536.0,5.19,10799.0,27100.0,2.51,-1406.0,-1.61,210
2018,43310.0,2888.0,3.35,11741.0,11762.0,1.0,-1642.0,-1.91,-36
2019,53072.0,3468.0,4.0,12330.0,9480.0,0.77,433.0,0.5,20
