Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,2.0,-2.0,-0.18,-1.0,0.0,0.0,-1.0,-0.09,0
2011,4.0,-58.0,-2.52,-59.0,-74.0,-0.0,-34.0,-1.48,-2814
2012,0.0,-39.0,-1.51,-40.0,-71.0,-0.0,-33.0,-1.27,32
2013,11.0,-54.0,-1.59,-52.0,-94.0,-0.0,-50.0,-1.47,-38
2014,0.0,-77.0,-1.79,-83.0,-135.0,-0.0,-66.0,-1.53,-42
2015,0.0,-116.0,-2.0,-113.0,-257.0,-0.0,-103.0,-1.78,-50
2016,0.0,-174.0,-2.85,-170.0,-108.0,-0.0,-148.0,-2.43,-50
2017,0.0,-191.0,-2.89,-185.0,-326.0,-0.0,-162.0,-2.45,-9
2018,9.0,-322.0,-4.22,-283.0,-179.0,-0.0,-267.0,-3.51,-68
2019,133.0,-252.0,-2.98,-221.0,-152.0,-0.0,-290.0,-3.45,21
2020,148.0,-244.0,-2.84,-215.0,-88.0,-0.0,-272.0,-3.06,3
