Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,34.0,4.0,0.56,4.0,0.0,0.0,58.0,8.29,0
2011,71.0,3.0,0.42,9.0,5523.0,613.67,172.0,24.57,-25
2012,97.0,-3.0,-0.42,22.0,111.0,5.05,173.0,24.71,-199
2013,86.0,-7.0,-0.99,-1.0,146.0,0.0,174.0,24.86,-134
2014,43.0,-4.0,-0.66,-11.0,264.0,0.0,28.0,4.67,42
2015,167.0,78.0,6.49,75.0,400.0,5.33,31.0,2.58,2054
2016,300.0,45.0,3.2,66.0,492.0,7.45,66.0,4.71,-42
2017,140.0,-32.0,-1.6,-11.0,695.0,0.0,-138.0,-6.9,-171
2018,106.0,-145.0,-6.89,-137.0,330.0,0.0,201.0,9.57,-353
2019,95.0,-9.0,-0.43,-3.0,747.0,0.0,-376.0,-17.9,93
