Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,9.0,-2.0,-0.2,-1.0,0.0,0.0,0.0,0.0,0
2011,24.0,-4.0,-0.36,2.0,4.0,2.0,-8.0,-0.73,-101
2012,27.0,0.0,0.0,2.0,4.0,2.0,-4.0,-0.36,100
2013,36.0,-2.0,-0.16,-2.0,5.0,0.0,-3.0,-0.25,-20099
2014,41.0,0.0,0.0,2.0,5.0,2.5,0.0,0.0,100
2015,44.0,-5.0,-0.39,0.0,9.0,0.0,-4.0,-0.31,-50099
2016,41.0,-5.0,-0.39,-2.0,11.0,0.0,-3.0,-0.23,0
2017,35.0,-15.0,-1.07,-9.0,2.0,0.0,-6.0,-0.43,-200
2018,36.0,-8.0,-0.32,-6.0,10.0,0.0,-9.0,-0.36,46
2019,32.0,-14.0,-0.38,-13.0,6.0,0.0,-20.0,-0.57,-75
