Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,3235.0,211.0,1.79,372.0,185.0,0.5,234.0,1.98,0
2011,3413.0,223.0,1.9,421.0,137.0,0.33,226.0,1.92,5
2012,3534.0,211.0,1.92,401.0,277.0,0.69,291.0,2.65,-5
2013,3635.0,208.0,2.02,401.0,220.0,0.55,277.0,2.69,-1
2014,3583.0,199.0,1.99,337.0,421.0,1.25,163.0,1.63,-4
2015,3909.0,221.0,2.25,351.0,322.0,0.92,241.0,2.46,11
2016,5384.0,185.0,1.91,437.0,921.0,2.11,125.0,1.29,-16
2017,5592.0,168.0,1.79,377.0,977.0,2.59,116.0,1.23,-9
2018,5464.0,198.0,2.13,308.0,952.0,3.09,137.0,1.47,17
2019,5572.0,82.0,0.88,227.0,653.0,2.88,-9.0,-0.1,-58
2020,5638.0,45.0,0.48,212.0,576.0,2.72,-254.0,-2.67,-45
