Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,4.0,-2.0,-0.04,-1.0,0.0,0.0,0.0,0.0,0
2011,4.0,-13.0,-0.22,-6.0,7.0,0.0,-15.0,-0.25,-553
2012,6.0,-15.0,-0.24,-9.0,-7.0,-0.0,-1.0,-0.02,-15
2013,10.0,9.0,0.59,10.0,-11.0,-0.0,-10.0,-0.67,160
2014,4.0,-2.0,-0.12,-2.0,-15.0,-0.0,-7.0,-0.41,-122
2015,2.0,-9.0,-0.45,-9.0,-7.0,-0.0,-9.0,-0.45,-352
2016,17.0,6.0,0.27,7.0,-14.0,-0.0,5.0,0.24,166
2017,4.0,-13.0,-0.61,-12.0,-1.0,-0.0,-14.0,-0.67,-316
2018,5.0,-8.0,-1.6,-6.0,-5.0,-0.0,-9.0,-1.8,38
2019,4.0,-14.0,-0.62,-13.0,-1.0,-0.0,-18.0,-0.82,-75
