Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,638.0,44.0,2.32,73.0,150.0,2.05,-80.0,-4.21,0
2012,1229.0,48.0,2.4,92.0,6.0,0.07,-7.0,-0.35,9
2013,1398.0,55.0,2.75,109.0,57.0,0.52,46.0,2.3,14
2014,1716.0,75.0,1.82,143.0,46.0,0.32,57.0,1.39,36
2015,2116.0,107.0,2.43,196.0,-106.0,-0.0,49.0,1.11,42
2016,2341.0,112.0,2.43,211.0,-132.0,-0.0,37.0,0.8,4
2017,2385.0,51.0,1.08,131.0,382.0,2.92,82.0,1.74,-54
2018,2805.0,62.0,1.27,200.0,346.0,1.73,49.0,1.0,21
2019,3073.0,137.0,2.74,275.0,316.0,1.15,76.0,1.52,120
2020,3158.0,143.0,2.96,273.0,200.0,0.73,173.0,3.6,4
