Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2008,3018.0,157.0,0.71,269.0,0.0,0.0,281.0,1.29,0
2009,4090.0,238.0,1.08,433.0,-926.0,-0.0,296.0,1.37,51
2010,5966.0,343.0,1.57,593.0,-1085.0,-0.0,353.0,1.63,44
2011,6159.0,385.0,1.78,662.0,-1294.0,-0.0,378.0,1.76,12
2012,5990.0,331.0,1.55,576.0,-1261.0,-0.0,322.0,1.53,-14
2013,6078.0,348.0,1.66,607.0,-1273.0,-0.0,354.0,1.72,5
2014,6563.0,377.0,1.91,648.0,-967.0,-0.0,357.0,1.82,8
2015,6615.0,458.0,2.4,770.0,-807.0,-0.0,522.0,2.75,21
2016,6097.0,431.0,2.34,721.0,-974.0,-0.0,469.0,2.58,-5
2017,6920.0,488.0,2.68,753.0,-1051.0,-0.0,477.0,2.64,13
2018,8136.0,618.0,3.48,852.0,-923.0,-0.0,526.0,2.97,26
2019,8173.0,590.0,3.36,822.0,-1230.0,-0.0,726.0,4.17,-4
